Word,Value,Alternative,Word.on..0.left..1.right.,Crit_Reg,Condition,Item,acc,RT,Total.time.to.correct.answer,Subject
4,好像,宇宙,0,NA,filler,28,1,1034,1034,1
5,有,地,1,NA,filler,28,1,680,680,1
6,十几个，,生气了，,0,NA,filler,28,1,669,669,1
7,周末,深厚,1,NA,filler,28,1,822,822,1
8,的,女,1,NA,filler,28,1,828,828,1
9,时候,轻轻,1,NA,filler,28,1,1311,1311,1
10,客人,飞船,1,NA,filler,28,1,737,737,1
11,会更多。,自行车。,0,NA,filler,28,1,614,614,1
0,适合,xxx,0,NA,filler,58,1,502,502,1
1,家人,来说,0,NA,filler,58,1,848,848,1
2,聚会,侮辱,1,NA,filler,58,1,936,936,1
3,的,我,0,NA,filler,58,1,537,537,1
4,地点,奋斗,1,NA,filler,58,1,888,888,1
5,还,几,1,NA,filler,58,1,1903,1903,1
6,有,即,1,NA,filler,58,1,599,599,1
7,公园，,反应，,1,NA,filler,58,1,2202,2202,1
8,就是要,眼睁睁,0,NA,filler,58,1,2342,2342,1
9,挑选,灭亡,1,NA,filler,58,1,804,804,1
10,一个,问题,1,NA,filler,58,1,2565,2565,1
11,好天气。,骑车子。,0,NA,filler,58,1,1096,1096,1
0,宝马,xxx,0,7,a,4,1,547,547,1
1,前,即,0,7,a,4,1,872,872,1
2,的,了,1,7,a,4,1,696,696,1
3,自行车,忍不住,0,7,a,4,1,561,561,1
4,依然,昆虫,0,7,a,4,1,682,682,1
5,有,里,1,7,a,4,1,789,789,1
6,很多辆，,笑嘻嘻，,0,7,a,4,1,745,745,1
7,行人,巧妙,1,7,a,4,1,919,919,1
8,很难,荧光,1,7,a,4,1,1063,1063,1
9,从这里,不至于,0,7,a,4,1,1012,1012,1
10,穿过。,应该。,0,7,a,4,1,533,533,1
0,那面,xxx,0,NA,filler,33,1,543,543,1
1,镜子,疲劳,1,NA,filler,33,1,851,851,1
2,勾起,梯田,0,NA,filler,33,1,837,837,1
3,的,也,0,NA,filler,33,1,639,639,1
4,回忆,贷款,0,NA,filler,33,1,568,568,1
5,竟然,氢气,1,NA,filler,33,1,645,645,1
6,有,吐,0,NA,filler,33,1,507,507,1
7,这么多，,谁知道，,1,NA,filler,33,1,1784,1784,1
8,外祖母,下馆子,0,NA,filler,33,1,757,757,1
9,看着,蚯蚓,1,NA,filler,33,1,766,766,1
10,入迷了。,飞行棋。,1,NA,filler,33,1,2110,2110,1
0,教授,xxx,0,7,d,23,1,508,508,1
1,提到,狭长,1,7,d,23,1,940,940,1
2,的,所,0,7,d,23,1,508,508,1
3,文物,给予,0,7,d,23,1,556,556,1
4,共计,气压,1,7,d,23,1,989,989,1
5,有,我,1,7,d,23,1,625,625,1
6,五部，,亲家，,0,7,d,23,1,733,733,1
7,这些,生活,1,7,d,23,1,810,810,1
8,都是,牛皮,0,7,d,23,1,711,711,1
9,传统,掌握,0,7,d,23,1,743,743,1
10,文化,怎么,1,7,d,23,1,755,755,1
11,的,我,0,7,d,23,1,516,516,1
12,精髓。,抑制。,0,7,d,23,1,506,506,1
0,夹克,xxx,0,NA,filler,27,1,511,511,1
1,里,向,1,NA,filler,27,1,582,582,1
2,藏着,炎热,0,NA,filler,27,1,619,619,1
3,的,学,0,NA,filler,27,1,472,472,1
4,钢笔,唠叨,1,NA,filler,27,1,629,629,1
5,看起来,介绍信,1,NA,filler,27,1,820,820,1
6,有,吃,1,NA,filler,27,1,679,679,1
7,两三个，,省政府，,0,NA,filler,27,1,621,621,1
8,律师,嘿嘿,1,NA,filler,27,1,1120,1120,1
9,时不时,牛仔裤,0,NA,filler,27,1,616,616,1
10,拿出来,放学后,0,NA,filler,27,1,802,802,1
11,看看。,苹果。,0,NA,filler,27,1,899,899,1
0,演播厅,xxx,0,7,b,13,1,535,535,1
1,两边,孩子,1,7,b,13,1,1885,1885,1
2,的,话,1,7,b,13,1,613,613,1
3,音箱,愤怒,1,7,b,13,1,693,693,1
4,共计,管理,1,7,b,13,1,625,625,1
5,有,天,0,7,b,13,0,497,3206,1
6,四台，,姑娘，,0,7,b,13,1,569,569,1
7,节目组,打量着,0,7,b,13,1,817,817,1
8,为了,美元,0,7,b,13,1,552,552,1
9,这次,必须,1,7,b,13,1,1025,1025,1
10,活动,姑娘,0,7,b,13,1,543,543,1
11,下了,天空,1,7,b,13,1,1039,1039,1
12,血本。,恐怖。,0,7,b,13,1,464,464,1
0,这次,xxx,0,NA,filler,48,1,584,584,1
1,会议,而是,1,NA,filler,48,1,876,876,1
2,商讨,蜘蛛,0,NA,filler,48,1,1307,1307,1
3,的,月,1,NA,filler,48,1,609,609,1
4,话题,诚恳,1,NA,filler,48,1,733,733,1
5,有,丝,0,NA,filler,48,1,594,594,1
6,气候变暖，,目瞪口呆，,1,NA,filler,48,1,1751,1751,1
7,与会方,椭圆形,1,NA,filler,48,1,1330,1330,1
8,最终,婚姻,0,NA,filler,48,1,812,812,1
9,达成了,小时候,1,NA,filler,48,1,898,898,1
10,一致。,曾经。,1,NA,filler,48,1,1023,1023,1
0,那届,xxx,0,NA,filler,34,1,651,651,1
1,运动会,赤裸裸,1,NA,filler,34,1,745,745,1
2,缺席,油漆,1,NA,filler,34,1,957,957,1
3,的,说,0,NA,filler,34,1,779,779,1
4,运动员,怎么样,1,NA,filler,34,1,591,591,1
5,几乎,姑娘,1,NA,filler,34,1,758,758,1
6,有,冷,0,NA,filler,34,1,609,609,1
7,三分之一，,白白胖胖，,0,NA,filler,34,1,744,744,1
8,大部分,太阳能,0,NA,filler,34,1,694,694,1
9,都是,雄蕊,1,NA,filler,34,1,619,619,1
10,签证,巩固,1,NA,filler,34,1,933,933,1
11,的,痛,1,NA,filler,34,1,600,600,1
12,问题。,罚款。,0,NA,filler,34,1,592,592,1
0,轮船,xxx,0,7,d,11,1,12559,12559,1
1,运输,思想,0,7,d,11,1,822,822,1
2,的,大,1,7,d,11,1,561,561,1
3,物资,康熙,0,7,d,11,1,569,569,1
4,大概,剥削,1,7,d,11,1,968,968,1
5,有,我,0,7,d,11,1,525,525,1
6,数十架，,哪一年，,0,7,d,11,1,689,689,1
7,商人,干燥,1,7,d,11,1,848,848,1
8,希望,温度,0,7,d,11,1,720,720,1
9,能够,意义,0,7,d,11,1,544,544,1
10,准时,苦闷,1,7,d,11,1,720,720,1
11,送达。,吱吱。,0,7,d,11,1,642,642,1
0,扣了分,xxx,0,NA,filler,42,1,529,529,1
1,的,我,1,NA,filler,42,1,631,631,1
2,错误,细胞,1,NA,filler,42,1,1414,1414,1
3,大约,宇宙,0,NA,filler,42,1,616,616,1
4,有,你,1,NA,filler,42,1,642,642,1
5,五六处，,静悄悄，,0,NA,filler,42,1,598,598,1
6,剩下的,吃蛋糕,0,NA,filler,42,1,627,627,1
7,错误,细胞,1,NA,filler,42,1,669,669,1
8,改卷人,小轿车,0,NA,filler,42,1,1666,1666,1
9,都给分,舞蹈课,1,NA,filler,42,1,637,637,1
10,了。,长。,1,NA,filler,42,1,712,712,1
0,戒指,xxx,0,8,b,9,1,840,840,1
1,旁边,兴奋,1,8,b,9,1,834,834,1
2,遗落,诸侯,1,8,b,9,1,935,935,1
3,的,就,1,8,b,9,1,533,533,1
4,耳环,舒畅,1,8,b,9,1,689,689,1
5,竟然,蚂蚁,1,8,b,9,1,610,610,1
6,有,那,0,8,b,9,1,775,775,1
7,两副，,柑桔，,0,8,b,9,1,631,631,1
8,客人,悄悄,0,8,b,9,1,674,674,1
9,退房时,委员会,0,8,b,9,1,712,712,1
10,没有,研究,0,8,b,9,1,678,678,1
11,注意到。,大多数。,1,8,b,9,1,993,993,1
0,写了,xxx,0,NA,filler,39,1,516,516,1
1,小说,倾向,0,NA,filler,39,1,776,776,1
2,的,散,0,NA,filler,39,1,585,585,1
3,书包,熄灭,1,NA,filler,39,1,633,633,1
4,仅仅,毫无,0,NA,filler,39,1,3038,3038,1
5,有,都,0,NA,filler,39,1,353,353,1
6,两个，,抵抗，,0,NA,filler,39,1,495,495,1
7,其它的,氧化物,0,NA,filler,39,1,600,600,1
8,全部,告诉,1,NA,filler,39,1,1472,1472,1
9,遗忘在,大西洋,0,NA,filler,39,1,610,610,1
10,教室里,参谋长,0,NA,filler,39,1,664,664,1
11,了。,还。,0,NA,filler,39,1,744,744,1
0,投诉,xxx,0,NA,filler,51,1,479,479,1
1,商家,枯燥,1,NA,filler,51,1,630,630,1
2,的,羊,0,NA,filler,51,1,659,659,1
3,有,山,1,NA,filler,51,1,743,743,1
4,两条,打卡,1,NA,filler,51,1,718,718,1
5,电话热线，,乡镇企业，,0,NA,filler,51,1,706,706,1
6,在,盐,0,NA,filler,51,1,630,630,1
7,昨天,描写,0,NA,filler,51,1,817,817,1
8,才被,肥沃,1,NA,filler,51,1,689,689,1
9,开通。,伤心。,0,NA,filler,51,1,830,830,1
0,火车站,xxx,0,7,d,19,1,526,526,1
1,挨着,沮丧,0,7,d,19,1,631,631,1
2,的,为,0,7,d,19,1,600,600,1
3,公交站,是与非,1,7,d,19,1,618,618,1
4,加起来,笑眯眯,0,7,d,19,1,592,592,1
5,有,与,0,7,d,19,1,423,423,1
6,五六间，,荧光屏，,0,7,d,19,1,514,514,1
7,大家,遗憾,0,7,d,19,1,720,720,1
8,都觉得,嫉妒心,1,7,d,19,1,767,767,1
9,非常,告诉,1,7,d,19,1,839,839,1
10,方便。,听说。,1,7,d,19,1,730,730,1
0,临时,xxx,0,NA,filler,45,1,517,517,1
1,展示,疲倦,0,NA,filler,45,1,633,633,1
2,的,把,1,NA,filler,45,1,569,569,1
3,油画,鼓吹,0,NA,filler,45,1,559,559,1
4,大约,呼吸,0,NA,filler,45,1,610,610,1
5,有,后,0,NA,filler,45,1,589,589,1
6,五六幅，,责任感，,0,NA,filler,45,1,480,480,1
7,馆长,浑浊,0,NA,filler,45,1,1049,1049,1
8,费了,路径,1,NA,filler,45,1,665,665,1
9,好大力气,家长会上,1,NA,filler,45,1,830,830,1
10,安排的。,打击了。,1,NA,filler,45,1,954,954,1
0,果汁,xxx,0,8,a,8,1,542,542,1
1,旁边,死亡,1,8,a,8,1,624,624,1
2,放着,哲学,1,8,a,8,1,736,736,1
3,的,我,1,8,a,8,1,2118,2118,1
4,啤酒,擅自,0,8,a,8,1,850,850,1
5,好像,宇宙,0,8,a,8,1,631,631,1
6,有,而,0,8,a,8,1,440,440,1
7,好几瓶，,理论上，,1,8,a,8,1,1345,1345,1
8,服务员,物理学,1,8,a,8,1,1647,1647,1
9,把它们,杠铃上,1,8,a,8,1,627,627,1
10,全部,政策,0,8,a,8,1,660,660,1
11,收起来了。,不害怕了。,0,8,a,8,1,832,832,1
0,办公楼,xxx,0,NA,filler,25,1,926,926,3
1,下面,马虎,0,NA,filler,25,1,1323,1323,3
2,的,我,0,NA,filler,25,1,1608,1608,3
3,西餐厅,想打击,0,NA,filler,25,1,907,907,3
4,最少,喃喃,0,NA,filler,25,1,1150,1150,3
5,有,水,0,NA,filler,25,1,582,582,3
6,两三个，,不知情，,0,NA,filler,25,1,988,988,3
7,上班族,笑眯眯,1,NA,filler,25,1,1015,1015,3
8,很喜欢,参谋长,1,NA,filler,25,1,873,873,3
9,光顾。,蚂蚁。,0,NA,filler,25,1,1034,1034,3
0,濒临,xxx,0,NA,filler,41,1,1285,1285,3
1,倒闭,珊瑚,1,NA,filler,41,1,1998,1998,3
2,的,对,1,NA,filler,41,1,855,855,3
3,公司,广泛,1,NA,filler,41,1,799,799,3
4,这栋楼,山海关,1,NA,filler,41,1,1551,1551,3
5,里,与,1,NA,filler,41,1,1587,1587,3
6,已经,影响,0,NA,filler,41,1,1913,1913,3
7,有,种,0,NA,filler,41,1,808,808,3
8,好几家，,加拿大，,0,NA,filler,41,1,827,827,3
9,毕竟,繁殖,0,NA,filler,41,1,1151,1151,3
10,最近,命令,1,NA,filler,41,1,887,887,3
11,经济,必须,0,NA,filler,41,1,896,896,3
12,不景气。,责骂了。,0,NA,filler,41,1,930,930,3
0,空调,xxx,0,7,b,17,1,1562,1562,3
1,挨着,沮丧,0,7,b,17,1,1007,1007,3
2,的,种,1,7,b,17,1,955,955,3
3,大门,拒绝,1,7,b,17,1,1514,1514,3
4,一共,沸腾,0,7,b,17,1,1576,1576,3
5,有,我,0,7,b,17,1,618,618,3
6,两扇，,蜻蜓，,1,7,b,17,1,858,858,3
7,老板,演奏,0,7,b,17,1,1140,1140,3
8,认为,组织,1,7,b,17,1,1197,1197,3
9,这个,闪耀,0,7,b,17,1,930,930,3
10,布局,残酷,0,7,b,17,1,922,922,3
11,不太好。,芭蕾舞。,1,7,b,17,1,1092,1092,3
0,落在,xxx,0,NA,filler,52,1,1105,1105,3
1,地上,缺乏,1,NA,filler,52,1,788,788,3
2,的,最,1,NA,filler,52,1,748,748,3
3,有,付,1,NA,filler,52,1,957,957,3
4,两支,天气,1,NA,filler,52,1,922,922,3
5,铅笔，,耽误，,1,NA,filler,52,1,977,977,3
6,看起来,优越性,1,NA,filler,52,1,1113,1113,3
7,都被,舆论,0,NA,filler,52,1,1191,1191,3
8,摔坏了。,大城市。,1,NA,filler,52,1,969,969,3
0,专辑,xxx,0,8,c,6,1,717,717,3
1,上,人,0,8,c,6,1,1171,1171,3
2,印着,咆哮,1,8,c,6,1,1115,1115,3
3,的,气,0,8,c,6,1,685,685,3
4,歌词,把握,0,8,c,6,1,891,891,3
5,竟然,蚂蚁,1,8,c,6,1,812,812,3
6,有,则,0,8,c,6,1,619,619,3
7,很多张，,不喜欢，,0,8,c,6,1,2121,2121,3
8,粉丝,膀胱,1,8,c,6,1,1769,1769,3
9,看到后,魅力的,0,8,c,6,1,1173,1173,3
10,非常得,假想敌,1,8,c,6,1,1073,1073,3
11,激动。,跑步。,0,8,c,6,1,786,786,3
0,夹克,xxx,0,NA,filler,27,1,647,647,3
1,里,向,1,NA,filler,27,1,821,821,3
2,藏着,炎热,0,NA,filler,27,1,735,735,3
3,的,学,0,NA,filler,27,1,846,846,3
4,钢笔,唠叨,0,NA,filler,27,1,854,854,3
5,看起来,介绍信,0,NA,filler,27,1,852,852,3
6,有,吃,0,NA,filler,27,1,645,645,3
7,两三个，,省政府，,1,NA,filler,27,1,1186,1186,3
8,律师,嘿嘿,0,NA,filler,27,1,1895,1895,3
9,时不时,牛仔裤,1,NA,filler,27,1,1171,1171,3
10,拿出来,放学后,1,NA,filler,27,1,1410,1410,3
11,看看。,苹果。,1,NA,filler,27,1,967,967,3
0,写了,xxx,0,NA,filler,39,1,613,613,3
1,小说,倾向,1,NA,filler,39,1,753,753,3
2,的,散,0,NA,filler,39,1,956,956,3
3,书包,熄灭,1,NA,filler,39,1,1427,1427,3
4,仅仅,毫无,0,NA,filler,39,1,3087,3087,3
5,有,都,0,NA,filler,39,1,1500,1500,3
6,两个，,抵抗，,0,NA,filler,39,1,1120,1120,3
7,其它的,氧化物,1,NA,filler,39,1,1066,1066,3
8,全部,告诉,0,NA,filler,39,1,1402,1402,3
9,遗忘在,大西洋,0,NA,filler,39,1,1067,1067,3
10,教室里,参谋长,0,NA,filler,39,1,1651,1651,3
11,了。,还。,1,NA,filler,39,1,1297,1297,3
0,轮船,xxx,0,7,d,11,1,630,630,3
1,运输,思想,1,7,d,11,1,816,816,3
2,的,大,1,7,d,11,1,856,856,3
3,物资,康熙,1,7,d,11,1,820,820,3
4,大概,剥削,1,7,d,11,1,855,855,3
5,有,我,1,7,d,11,1,746,746,3
6,数十架，,哪一年，,0,7,d,11,1,1176,1176,3
7,商人,干燥,0,7,d,11,1,1158,1158,3
8,希望,温度,0,7,d,11,1,769,769,3
9,能够,意义,1,7,d,11,1,794,794,3
10,准时,苦闷,1,7,d,11,1,844,844,3
11,送达。,吱吱。,1,7,d,11,1,791,791,3
0,这个,xxx,0,NA,filler,56,1,555,555,3
1,小卖部,坐飞机,0,NA,filler,56,1,1098,1098,3
2,售卖,杆菌,1,NA,filler,56,1,794,794,3
3,的,把,0,NA,filler,56,1,602,602,3
4,不光,驾驶,0,NA,filler,56,1,1039,1039,3
5,有,又,1,NA,filler,56,1,858,858,3
6,零食，,渤海，,1,NA,filler,56,1,853,853,3
7,学生,第二,0,NA,filler,56,1,1566,1566,3
8,还会,脂肪,0,NA,filler,56,1,758,758,3
9,在这里,俱乐部,1,NA,filler,56,1,744,744,3
10,购买,皮肤,1,NA,filler,56,1,773,773,3
11,学习,虽然,1,NA,filler,56,1,1131,1131,3
12,用品。,故意。,0,NA,filler,56,1,816,816,3
0,最近,xxx,0,NA,filler,46,1,543,543,3
1,发生,思想,1,NA,filler,46,1,862,862,3
2,的,我,1,NA,filler,46,1,791,791,3
3,雪崩,赚钱,1,NA,filler,46,1,2062,2062,3
4,虽然,精神,0,NA,filler,46,1,669,669,3
5,仅仅,毫无,1,NA,filler,46,1,1596,1596,3
6,有,种,0,NA,filler,46,1,1176,1176,3
7,一场，,眺望，,1,NA,filler,46,1,1063,1063,3
8,旅游局,啄木鸟,0,NA,filler,46,1,1381,1381,3
9,还是,歌唱,0,NA,filler,46,1,950,950,3
10,警告,阶段,1,NA,filler,46,1,1234,1234,3
11,游客,思想,1,NA,filler,46,1,794,794,3
12,不要,痉挛,1,NA,filler,46,1,833,833,3
13,前往。,纠缠。,0,NA,filler,46,1,964,964,3
0,演播厅,xxx,0,7,b,13,1,625,625,3
1,两边,孩子,0,7,b,13,1,1970,1970,3
2,的,话,1,7,b,13,1,621,621,3
3,音箱,愤怒,0,7,b,13,1,747,747,3
4,共计,管理,0,7,b,13,1,785,785,3
5,有,天,0,7,b,13,1,590,590,3
6,四台，,姑娘，,1,7,b,13,1,1255,1255,3
7,节目组,打量着,0,7,b,13,1,717,717,3
8,为了,美元,0,7,b,13,1,719,719,3
9,这次,必须,1,7,b,13,1,956,956,3
10,活动,姑娘,0,7,b,13,1,742,742,3
11,下了,天空,1,7,b,13,1,912,912,3
12,血本。,恐怖。,0,7,b,13,1,713,713,3
0,这首,xxx,0,NA,filler,31,1,1202,1202,3
1,歌,粒,0,NA,filler,31,1,615,615,3
2,借鉴,侦察,1,NA,filler,31,1,843,843,3
3,的,也,1,NA,filler,31,1,898,898,3
4,古诗,崇拜,1,NA,filler,31,1,1567,1567,3
5,听上去,静悄悄,1,NA,filler,31,1,895,895,3
6,有,北,0,NA,filler,31,1,702,702,3
7,很多，,告诉，,1,NA,filler,31,1,879,879,3
8,评委,欺侮,1,NA,filler,31,1,1258,1258,3
9,听完后,销售额,1,NA,filler,31,1,800,800,3
10,给了,凤凰,1,NA,filler,31,1,739,739,3
11,很多,容易,0,NA,filler,31,1,700,700,3
12,建议。,辐射。,1,NA,filler,31,1,943,943,3
0,行李,xxx,0,8,a,12,1,650,650,3
1,里,过,0,8,a,12,1,1031,1031,3
2,藏着,舞蹈,0,8,a,12,1,664,664,3
3,的,于,1,8,a,12,1,764,764,3
4,礼物,厌恶,1,8,a,12,1,827,827,3
5,听说,兴趣,0,8,a,12,1,1457,1457,3
6,有,其,1,8,a,12,1,709,709,3
7,两件，,痉挛，,1,8,a,12,1,936,936,3
8,新郎,纵横,0,8,a,12,1,1580,1580,3
9,为此,抑制,0,8,a,12,1,1077,1077,3
10,准备了,胜利后,1,8,a,12,1,983,983,3
11,很久。,暂时。,0,8,a,12,1,831,831,3
0,散发,xxx,0,NA,filler,47,1,596,596,3
1,臭气,检修,0,NA,filler,47,1,1052,1052,3
2,的,总,0,NA,filler,47,1,711,711,3
3,垃圾,端详,0,NA,filler,47,1,708,708,3
4,这里,第二,1,NA,filler,47,1,1740,1740,3
5,有,不,1,NA,filler,47,1,1243,1243,3
6,好几堆，,玫瑰花，,0,NA,filler,47,1,1580,1580,3
7,物业,胸脯,0,NA,filler,47,1,1449,1449,3
8,已经,思想,0,NA,filler,47,1,792,792,3
9,忽视,妹妹,0,NA,filler,47,1,1197,1197,3
10,了,已,1,NA,filler,47,1,811,811,3
11,很久。,闪烁。,0,NA,filler,47,1,564,564,3
0,果汁,xxx,0,8,a,8,1,571,571,3
1,旁边,死亡,1,8,a,8,1,1294,1294,3
2,放着,哲学,0,8,a,8,1,770,770,3
3,的,我,0,8,a,8,1,846,846,3
4,啤酒,擅自,0,8,a,8,1,651,651,3
5,好像,宇宙,0,8,a,8,1,663,663,3
6,有,而,1,8,a,8,1,741,741,3
7,好几瓶，,理论上，,0,8,a,8,1,516,516,3
8,服务员,物理学,1,8,a,8,1,993,993,3
9,把它们,杠铃上,0,8,a,8,1,670,670,3
10,全部,政策,1,8,a,8,1,801,801,3
11,收起来了。,不害怕了。,1,8,a,8,1,920,920,3
0,当下,xxx,0,NA,filler,60,1,547,547,3
1,流行的,自觉性,0,NA,filler,60,1,642,642,3
2,社交软件,面目狰狞,1,NA,filler,60,1,958,958,3
3,不止,世纪,0,NA,filler,60,1,617,617,3
4,有,乐,1,NA,filler,60,1,996,996,3
5,微博，,剥削，,0,NA,filler,60,1,818,818,3
6,小红书,垃圾堆,1,NA,filler,60,1,848,848,3
7,现在,必须,1,NA,filler,60,1,1275,1275,3
8,也,与,0,NA,filler,60,1,612,612,3
9,很火。,峡谷。,1,NA,filler,60,1,2681,2681,3
0,院子,xxx,0,NA,filler,36,1,571,571,3
1,里,三,0,NA,filler,36,1,546,546,3
2,种,而,0,NA,filler,36,1,1571,1571,3
3,的,热,1,NA,filler,36,1,710,710,3
4,亭子,贬值,0,NA,filler,36,1,517,517,3
5,有,玉,0,NA,filler,36,1,2654,2654,3
6,两个，,官吏，,1,NA,filler,36,1,649,649,3
7,夏天,收缩,1,NA,filler,36,1,843,843,3
8,全家人,羽绒服,1,NA,filler,36,1,747,747,3
9,都会,障碍,0,NA,filler,36,1,642,642,3
10,在这里,西北风,0,NA,filler,36,1,705,705,3
11,乘凉。,憔悴。,1,NA,filler,36,1,844,844,3
0,商店,xxx,0,8,b,5,1,575,575,3
1,边上,姊妹,0,8,b,5,1,930,930,3
2,觅食,宇宙,0,8,b,5,1,1254,1254,3
3,的,个,0,8,b,5,1,514,514,3
4,小狗,惋惜,0,8,b,5,1,433,433,3
5,大约,证券,1,8,b,5,1,685,685,3
6,有,你,1,8,b,5,1,720,720,3
7,三四条，,相似度，,1,8,b,5,1,754,754,3
8,环卫工,解剖学,0,8,b,5,1,907,907,3
9,带了,音阶,0,8,b,5,1,944,944,3
10,一些,思想,1,8,b,5,1,695,695,3
11,食物,剥削,1,8,b,5,1,709,709,3
12,给,最,0,8,b,5,1,642,642,3
13,它们。,难以。,0,8,b,5,1,801,801,3
0,投诉,xxx,0,NA,filler,51,1,574,574,3
1,商家,枯燥,0,NA,filler,51,1,1209,1209,3
2,的,羊,0,NA,filler,51,1,555,555,3
3,有,山,0,NA,filler,51,1,600,600,3
4,两条,打卡,1,NA,filler,51,1,883,883,3
5,电话热线，,乡镇企业，,0,NA,filler,51,1,1824,1824,3
6,在,盐,1,NA,filler,51,1,841,841,3
7,昨天,描写,0,NA,filler,51,1,765,765,3
8,才被,肥沃,1,NA,filler,51,1,1088,1088,3
9,开通。,伤心。,1,NA,filler,51,1,1031,1031,3
0,教学楼,xxx,0,7,a,20,1,696,696,3
1,附近,一些,0,7,a,20,1,2235,2235,3
2,的,不,0,7,a,20,1,597,597,3
3,宿舍,灿烂,0,7,a,20,1,527,527,3
4,一共,沸腾,0,7,a,20,1,564,564,3
5,有,雨,1,7,a,20,1,640,640,3
6,两栋，,唾液，,0,7,a,20,1,589,589,3
7,其余的,葡萄糖,0,7,a,20,1,742,742,3
8,都在,尺寸,1,7,a,20,1,871,871,3
9,学校,怎样,0,7,a,20,1,615,615,3
10,另一头。,下雨了。,1,7,a,20,1,959,959,3
0,领班,xxx,0,NA,filler,35,1,528,528,3
1,打碎,震撼,1,NA,filler,35,1,1264,1264,3
2,的,圆,1,NA,filler,35,1,661,661,3
3,领带,诧异,1,NA,filler,35,1,1884,1884,3
4,有,伞,1,NA,filler,35,1,819,819,3
5,很多条，,即使是，,0,NA,filler,35,1,995,995,3
6,老板,演奏,0,NA,filler,35,1,1352,1352,3
7,知道后,有意义,1,NA,filler,35,1,719,719,3
8,并没有,代表团,0,NA,filler,35,1,612,612,3
9,责骂,碧绿,0,NA,filler,35,1,834,834,3
10,他。,和。,0,NA,filler,35,1,723,723,3
0,那届,xxx,0,NA,filler,34,1,502,502,3
1,运动会,赤裸裸,0,NA,filler,34,1,875,875,3
2,缺席,油漆,0,NA,filler,34,1,747,747,3
3,的,说,1,NA,filler,34,1,631,631,3
4,运动员,怎么样,0,NA,filler,34,1,445,445,3
5,几乎,姑娘,1,NA,filler,34,1,823,823,3
6,有,冷,1,NA,filler,34,1,759,759,3
7,三分之一，,白白胖胖，,0,NA,filler,34,1,1073,1073,3
8,大部分,太阳能,1,NA,filler,34,1,686,686,3
9,都是,雄蕊,0,NA,filler,34,1,534,534,3
10,签证,巩固,0,NA,filler,34,1,1253,1253,3
11,的,痛,1,NA,filler,34,1,744,744,3
12,问题。,罚款。,1,NA,filler,34,1,1254,1254,3
0,深山,xxx,0,7,c,22,1,605,605,3
1,里,大,1,7,c,22,1,1110,1110,3
2,的,他,1,7,c,22,1,632,632,3
3,小路,腐朽,1,7,c,22,1,1015,1015,3
4,听说,兴趣,0,7,c,22,1,1150,1150,3
5,有,把,0,7,c,22,1,1150,1150,3
6,五座，,发疯，,1,7,c,22,1,1736,1736,3
7,探险者,挡箭牌,1,7,c,22,1,3052,3052,3
8,立志,寒微,0,7,c,22,1,1056,1056,3
9,一定要,惹麻烦,1,7,c,22,1,723,723,3
10,找到,很快,1,7,c,22,1,1863,1863,3
11,所有。,大人。,1,7,c,22,1,1857,1857,3
0,池塘,xxx,0,NA,filler,55,1,543,543,3
1,里,光,0,NA,filler,55,1,506,506,3
2,嬉戏,膀胱,1,NA,filler,55,1,932,932,3
3,的,对,0,NA,filler,55,1,408,408,3
4,原本,授予,0,NA,filler,55,1,2326,2326,3
5,有,户,1,NA,filler,55,1,788,788,3
6,很多,改革,0,NA,filler,55,1,508,508,3
7,鸭子，,端详，,1,NA,filler,55,1,844,844,3
8,打雷后,玻璃窗,1,NA,filler,55,1,1047,1047,3
9,便,吗,1,NA,filler,55,1,1037,1037,3
10,不见了,莫须有,0,NA,filler,55,1,711,711,3
11,踪影。,黑子。,1,NA,filler,55,1,1177,1177,3
0,电信诈骗,xxx,0,NA,filler,59,1,665,665,3
1,的,哈,1,NA,filler,59,1,698,698,3
2,对象,积极,0,NA,filler,59,1,994,994,3
3,不限于,协奏曲,0,NA,filler,59,1,1154,1154,3
4,有,又,0,NA,filler,59,1,1478,1478,3
5,老年人，,还不是，,1,NA,filler,59,1,1246,1246,3
6,很多,峡谷,0,NA,filler,59,1,752,752,3
7,大学生,有助于,0,NA,filler,59,1,735,735,3
8,也,着,0,NA,filler,59,1,605,605,3
9,受骗了。,基础上。,1,NA,filler,59,1,807,807,3
0,宝马,xxx,0,7,a,4,1,515,515,3
1,前,即,0,7,a,4,0,1682,4971,3
2,的,了,1,7,a,4,1,949,949,3
3,自行车,忍不住,0,7,a,4,1,1008,1008,3
4,依然,昆虫,1,7,a,4,1,868,868,3
5,有,里,1,7,a,4,1,1032,1032,3
6,很多辆，,笑嘻嘻，,0,7,a,4,1,1472,1472,3
7,行人,巧妙,0,7,a,4,1,597,597,3
8,很难,荧光,0,7,a,4,1,985,985,3
9,从这里,不至于,1,7,a,4,1,914,914,3
10,穿过。,应该。,0,7,a,4,1,488,488,3
0,总监,xxx,0,NA,filler,37,1,596,596,3
1,起草,垃圾,1,NA,filler,37,1,1234,1234,3
2,的,把,0,NA,filler,37,1,451,451,3
3,办公室,怎么办,1,NA,filler,37,1,846,846,3
4,确实,剥削,1,NA,filler,37,1,1676,1676,3
5,有,种,1,NA,filler,37,1,674,674,3
6,一个，,生活，,1,NA,filler,37,1,1307,1307,3
