Subject,MTurk,Type,Condition,Item,WordNo,Word,Foil,CorrectChoice,RT
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,3,18,not,bus,yes,666
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,3,19,sure.,plays.,yes,428
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,prime_assoc_noalt,3,Does Speaker 1's mom often complain about shoulder pain?,No,0,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,0,I,x-x-x,yes,398
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,1,think,wall,yes,501
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,2,he,seat,yes,460
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,3,said,walls,yes,829
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,4,it,nor,yes,638
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,5,was,mid,yes,361
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,6,the,can,yes,460
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,7,swans,grows,yes,1613
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,8,that,uses,yes,471
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,9,he,am,yes,607
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,10,liked,truck,yes,484
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,11,the,bun,yes,748
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,12,most%2C,were%2C,yes,425
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,13,but,are,yes,563
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,14,I,nor,yes,468
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,15,might,users,yes,1306
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,16,be,star,yes,597
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,1,17,wrong.,apply.,yes,602
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,prime_assoc_alt,1,Did Speaker 2's nephew go to the petting zoo this weekend?,Yes,1,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,0,I,x-x-x,yes,381
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,1,believe,animals,yes,741
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,2,he,was,yes,408
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,3,said,what,yes,564
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,4,it,is,yes,1490
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,5,was,app,yes,540
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,6,the,pawn,yes,678
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,7,stove,sees,yes,1014
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,8,that,went,yes,427
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,9,he,on,yes,539
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,10,cleaned,veterans,yes,715
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,11,this,joins,yes,465
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,12,weekend%2C,leaders%2C,yes,673
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,13,but,paw,yes,546
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,14,it,or,yes,527
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,15,could,river,yes,649
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,16,have,lady,yes,512
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,17,been,goes,yes,365
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,18,something,announces,yes,745
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_noalt,24,19,else.,jobs.,yes,488
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,prime_nonassoc_noalt,24,Did Bernard clean the attic this weekend?,No,1,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,0,But,x-x-x,yes,450
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,1,it,ago,yes,409
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,2,was,done,yes,399
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,3,the,are,yes,545
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,4,camper,elects,yes,932
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,5,who,any,yes,836
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,6,had,nor,yes,751
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,7,set,am,yes,1174
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,8,up,can,yes,492
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,9,the,does,yes,605
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_for_plur,64,10,tent.,pops.,yes,661
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,NPclefts_for_plur,64,Who inflated the air mattress?,only the camp director,1,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,0,As,x-x-x,yes,562
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,1,always%2C,forgets%2C,yes,1178
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,2,it,up,yes,691
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,3,was,mine,yes,406
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,4,the,nor,yes,1073
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,5,staffer,adheres,yes,980
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,6,who,three,yes,725
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,7,had,east,yes,570
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,8,put,lake,yes,817
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,9,a,must,yes,599
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,10,lot,via,yes,991
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,11,of,goes,yes,405
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,12,effort,behalf,yes,721
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,13,into,them,yes,628
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,14,the,ago,yes,542
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,15,organization,nevertheless,yes,1000
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,16,of,is,yes,920
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,17,the,lie,yes,577
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_sing_sing,69,18,party.,apart.,yes,966
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,NPclefts_sing_sing,69,Who went to the store?,the speech writer,1,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,0,After,x-x-x,yes,576
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,1,breakfast%2C,delicious%2C,yes,765
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,2,it,am,yes,665
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,3,was,mind,yes,465
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,4,the,nor,yes,589
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,5,lifeguard,disagrees,yes,977
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,6,who,ones,yes,579
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,7,wanted,senate,yes,596
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,8,to,is,yes,678
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,9,go,of,yes,951
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,10,to,was,yes,718
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,11,the,ago,yes,414
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,58,12,beach.,ought.,yes,545
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,NPclefts_conj_plur,58,Who made some coffee?,the swimmer and the coach,1,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,0,I,x-x-x,yes,419
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,1,think,apart,yes,444
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,2,he,doll,yes,504
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,3,said,hills,yes,699
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,4,it,can,yes,1288
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,5,was,my,yes,711
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,6,a,do,yes,729
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,7,toad,bays,yes,1412
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,8,that,pulls,yes,543
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,9,he,bin,yes,419
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,10,found,storm,yes,900
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,11,there%2C,agrees%2C,yes,806
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,12,but,hour,yes,455
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,13,I&apos;m,alps,yes,575
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,14,not,can,yes,1038
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,7,15,sure.,went.,yes,844
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,prime_assoc_noalt,7,Did Speaker 2 go on a hike last weekend?,Yes,1,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,0,He,x-x-x,yes,448
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,1,ignored,mixture,yes,709
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,2,her,put,yes,554
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,3,raised,happen,yes,1525
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,4,hand,lose,yes,513
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,5,just,heave,yes,605
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,6,before,danger,yes,636
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,7,that%2C,view%2C,yes,526
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,8,in,do,yes,939
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,9,the,chops,yes,981
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,10,lecture,focuses,yes,811
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,11,hall,fact,no,23
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,12,at,bilge,no,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,13,the,ploy,no,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,14,university,introduces,no,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,15,in,bad,no,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_back_11,107,16,midtown,teaming.,no,
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,filler_nonhigh_back_11,107,Did Eliza give a talk?,No,1,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,0,I,x-x-x,yes,495
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,1,think,flasks,yes,421
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,2,he,up,yes,622
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,3,said,arm,yes,842
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,4,it,was,yes,629
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,5,was,lake,yes,543
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,6,jeans,goes,yes,2766
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,7,that,milk,yes,880
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,8,he,am,yes,633
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,9,wanted,senate,yes,809
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,10,to,is,yes,503
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,11,borrow,leaked,yes,864
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,12,from,link,yes,630
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,13,his,rate,yes,819
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,14,sister%2C,decide%2C,yes,552
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,15,but,fact,yes,508
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,16,it,hill,yes,446
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,17,could,civil,yes,468
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,18,have,went,yes,417
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,19,been,west,yes,375
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,20,something,understands,yes,808
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_nonassoc_alt,22,21,else.,laws.,yes,696
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,prime_nonassoc_alt,22,Does Mike have a lot of clothes to wear?,No,1,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,0,Usually%2C,x-x-x,yes,491
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,1,it,urn,yes,476
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,2,was,sick,yes,495
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,3,the,will,yes,559
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,4,gardener,overcame,yes,735
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,5,who,five,yes,441
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,6,did,ago,yes,539
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,7,this,had,yes,810
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,8,but,die,yes,586
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,9,he,or,yes,645
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,10,was,self,yes,824
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,11,on,eat,yes,910
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,12,vacation,becomes,yes,1009
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,13,that,push,yes,600
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,NPclefts_conj_plur,94,14,week.,hear.,yes,938
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,0,It,x-x-x,yes,433
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,1,ran,cad,yes,670
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,2,up,bun,yes,606
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,3,a,fray,yes,480
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,4,huge,sees,yes,647
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,5,tree,lazes,yes,809
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,6,immediately,improvement,yes,762
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,7,after%2C,common%2C,yes,622
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,8,with,debt,yes,1395
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,9,an,fro,yes,662
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,10,angry,topics,yes,874
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,11,meow,fails,yes,835
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,12,and,tax,yes,589
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,13,its,hoist,yes,454
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,14,claws,shuts,yes,1049
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,15,and,fume,yes,598
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,16,fangs,stave,yes,949
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,filler_nonhigh_prog_12,108,17,bared,kilns.,yes,775
1674525696,d51f078e27de297720f590b92a718699,QuestionAlt,filler_nonhigh_prog_12,108,Did the cat make Zoey mad?,No,0,,
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,0,I,x-x-x,yes,403
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,1,think,balls,yes,482
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,2,he,turn,yes,395
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,3,said,pill,yes,520
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,4,it,ago,yes,451
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,5,was,win,yes,640
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,6,an,rose,yes,585
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,7,umbrella,globally,yes,1320
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,8,that,them,yes,897
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,9,we,of,yes,703
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,10,needed,potatoes,yes,639
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,11,to,is,yes,699
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,12,bring%2C,types%2C,yes,605
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,13,but,hour,yes,628
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,14,I&apos;m,was,yes,501
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,15,not,ring,yes,640
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_noalt,27,16,sure.,didn&apos;t.,yes,527
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,0,I,x-x-x,yes,370
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,1,think,upon,yes,497
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,2,she,dine,yes,543
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,3,said,bald,yes,543
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,4,it,is,yes,1359
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,5,was,lake,yes,497
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,6,nails,sees,yes,673
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,7,that,live,yes,693
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,8,she,goes,yes,591
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,9,needed,region,yes,605
1674525696,d51f078e27de297720f590b92a718699,SubHtmlFlash,prime_assoc_alt,45,10,from,own,yes,875
